"date","location","mintemp","maxtemp","rainfall","evaporation","sunshine","windgustdir","windgustspeed","winddir9am","winddir3pm","windspeed9am","windspeed3pm","humidity9am","humidity3pm","pressure9am","pressure3pm","cloud9am","cloud3pm","temp9am","temp3pm","raintoday","risk_mm","raintomorrow"
2020-09-24,"Uluru",10.2,29.3,0,NA,NA,"SE",28,"ESE","SE",19,11,25,10,1020.5,1015.1,NA,NA,18.8,28.4,"No",0,"No"
2020-09-25,"Uluru",12.7,28,0,NA,NA,"SSE",33,"SE","SSW",17,13,25,13,1018.3,1013.3,NA,NA,19.2,26.4,"No",0,"No"
2020-09-26,"Uluru",10.9,29,0,NA,NA,"E",43,"E","NNE",30,11,29,13,1019.6,1014.3,NA,NA,17.2,27.3,"No",0,"No"
2020-09-27,"Uluru",14,33.7,0,NA,NA,"NNW",48,"E","W",24,9,22,9,1018.4,1013.5,NA,8,18.9,32.5,"No",0,"No"
2020-09-28,"Uluru",18.7,36.1,0,NA,NA,"SW",69,"N","NNW",22,17,17,14,1015.6,1009.9,NA,6,28.9,35,"No",1.6,"Yes"
2020-09-29,"Uluru",18.2,33,1.6,NA,NA,"SW",59,"SE","WSW",13,13,70,29,1013.8,1009.4,NA,3,22.8,32,"Yes",0,"No"
2020-09-30,"Uluru",14.8,31.5,0,NA,NA,"E",33,"E","ESE",24,9,53,20,1017,1012.1,NA,NA,21.8,29.9,"No",0,"No"
2020-10-01,"Uluru",17,35.8,0,NA,NA,"E",39,"ENE","ENE",22,13,27,14,1017.8,1012.1,NA,NA,24.9,34.5,"No",0,"No"
2020-10-02,"Uluru",21,37.6,0,NA,NA,"NNW",48,"E","NW",9,31,13,10,1016.7,1011.1,1,NA,27.1,36.6,"No",0,"No"
2020-10-03,"Uluru",19.3,39.3,0,NA,NA,"NW",59,"N","NNW",24,31,7,6,1012.5,1006.3,NA,3,31.4,37.6,"No",6.6,"Yes"
2020-10-04,"Uluru",18.9,20.9,6.6,NA,NA,"S",56,"ENE","SSW",22,28,98,72,1011.1,1011.5,8,8,19,18.5,"Yes",0,"No"
2020-10-05,"Uluru",11.1,14,0,NA,NA,"SSE",44,"SE","SE",30,26,69,61,1019,1016.9,8,8,11.9,13.3,"No",1.6,"Yes"
2020-10-06,"Uluru",10.8,12.6,1.6,NA,NA,"SE",39,"SE","SE",26,20,67,81,1016.8,1014.3,8,8,12.1,11.8,"Yes",1.4,"Yes"
2020-10-07,"Uluru",5.3,21.9,1.4,NA,NA,"SSE",37,"S","S",9,17,75,27,1017.1,1014,NA,NA,11.2,19.6,"Yes",0.2,"No"
2020-10-08,"Uluru",5.5,25.9,0.2,NA,NA,"ENE",28,"ESE","SSE",17,13,39,16,1018.9,1014.7,NA,NA,16.7,24.6,"No",0,"No"
2020-10-09,"Uluru",10.4,30.7,0,NA,NA,"E",33,"ENE","ENE",24,17,31,9,1019.6,1015.3,NA,NA,20.3,28.6,"No",0,"No"
2020-10-10,"Uluru",14.2,31.2,0,NA,NA,"E",41,"E","E",30,20,23,9,1020.1,1015.1,NA,NA,21.3,29.7,"No",0,"No"
2020-10-11,"Uluru",14,31.6,0,NA,NA,"NE",46,"ENE","ENE",30,30,17,7,1019.8,1014.1,NA,NA,22.5,30.6,"No",0,"No"
2020-10-12,"Uluru",16.2,33.6,0,NA,NA,"NE",41,"ENE","ENE",28,20,16,8,1018.6,1014.1,8,NA,25,32.8,"No",0,"No"
2020-10-13,"Uluru",16.6,33.5,0,NA,NA,"E",50,"E","ENE",30,28,16,8,1020,1015.5,1,NA,26.3,32.9,"No",0,"No"
2020-10-14,"Uluru",16,34.3,0,NA,NA,"E",52,"ENE","SE",31,13,14,8,1018.5,1012.7,NA,NA,26.7,32.7,"No",0,"No"
2020-10-15,"Uluru",15.4,37.4,0,NA,NA,"NE",37,"NE","S",22,9,13,8,1013.4,1007.5,NA,NA,28.3,35.9,"No",0,"No"
2020-10-16,"Uluru",16.4,37,0,NA,NA,"S",35,"S","WSW",22,11,19,10,1010.6,1006.1,NA,NA,28.8,35.7,"No",0,"No"
2020-10-17,"Uluru",23.9,39.1,0,NA,NA,"SSE",50,"SE","SW",24,11,33,11,1008.8,1005.5,NA,NA,28,36.9,"No",0,"No"
2020-10-18,"Uluru",18.4,35.7,0,NA,NA,"NW",65,"E","E",30,22,46,25,1013.4,1008.4,NA,NA,23.2,34.4,"No",29.8,"Yes"
2020-10-19,"Uluru",18.5,28.1,29.8,NA,NA,"NE",50,"ENE","E",15,22,96,60,1014.5,1010.2,7,NA,18.6,26.5,"Yes",1,"No"
2020-10-20,"Uluru",18.5,35.8,1,NA,NA,"W",46,"ENE","WNW",20,26,67,19,1011.6,1006.3,NA,NA,22.2,34.7,"No",0,"No"
2020-10-21,"Uluru",18.7,38.4,0,NA,NA,"NW",50,"ENE","NNW",17,30,40,10,1008.7,1004.4,NA,NA,28.6,37.9,"No",0,"No"
2020-10-22,"Uluru",22.9,38.7,0,NA,NA,"NW",70,"NNW","NW",26,46,17,12,1004.3,1000.4,1,NA,33,37.6,"No",0,"No"
2020-10-23,"Uluru",18.1,28.1,0,NA,NA,"SSW",48,"SSW","SSW",19,20,45,28,1009.7,1007.6,3,NA,21.1,27.3,"No",0,"No"
2020-10-24,"Uluru",15.2,26.5,0,NA,NA,"SE",39,"SSE","SSE",26,6,56,31,1014.3,1011.3,1,NA,18.1,24.2,"No",0,"No"
2020-10-25,"Uluru",14.8,26.9,0,NA,NA,"ESE",44,"ESE","E",30,19,32,18,1016.8,1012.8,NA,NA,19.6,25.9,"No",0,"No"
2020-10-26,"Uluru",15.6,28.3,0,NA,NA,"E",46,"ESE","ENE",33,15,28,16,1015.2,1011.1,NA,NA,18.9,27.2,"No",0,"No"
2020-10-27,"Uluru",14.6,32.3,0,NA,NA,"ENE",31,"E","NNW",20,13,21,12,1015.8,1011,NA,NA,22.1,30.2,"No",0,"No"
2020-10-28,"Uluru",15.2,35.5,0,NA,NA,"S",30,"ENE","SE",11,11,15,7,1016.7,1012.1,NA,NA,25,34.3,"No",0,"No"
2020-10-29,"Uluru",14.5,39.8,0,NA,NA,"SSW",56,"NW","W",17,28,9,8,1013.9,1008.1,NA,4,29.4,38.6,"No",0,"No"
2020-10-30,"Uluru",15.8,29.8,0,NA,NA,"SSE",37,"SE","SE",19,17,30,9,1017,1012.4,NA,NA,19.4,27.6,"No",0,"No"
2020-10-31,"Uluru",12.8,31.8,0,NA,NA,"SSE",41,"E","ESE",28,11,20,9,1014.7,1009.9,NA,NA,21.7,29.8,"No",0,"No"
2020-11-01,"Uluru",18,38.1,0,NA,NA,"ENE",35,"E","N",24,15,18,9,1014.2,1009.2,NA,NA,26.6,35.8,"No",0,"No"
2020-11-02,"Uluru",21.4,39.9,0,NA,NA,"NW",39,"ENE","NNW",22,19,13,10,1015.6,1010.4,NA,NA,31.1,38.6,"No",0,"No"
2020-11-03,"Uluru",23,40.4,0,NA,NA,"SSW",57,"ENE","NW",17,19,13,10,1015.1,1010.6,NA,NA,32.4,38.6,"No",0,"No"
2020-11-04,"Uluru",25,37.4,0,NA,NA,"SW",59,"SSE","NW",17,6,32,18,1016.2,1012.3,8,8,29.6,35.9,"No",0,"No"
2020-11-05,"Uluru",20.9,29.6,0,NA,NA,"E",43,"ESE","SE",28,20,41,27,1019,1015.7,7,7,23.4,28.4,"No",0,"No"
2020-11-06,"Uluru",19.6,28.3,0,NA,NA,"ESE",50,"ESE","SE",24,24,25,17,1017.7,1013.7,7,8,20.5,26.8,"No",0,"No"
2020-11-07,"Uluru",17.9,35.5,0,NA,NA,"E",44,"ENE","E",26,15,11,11,1016.1,1011.6,NA,NA,26.5,33.7,"No",0,"No"
2020-11-08,"Uluru",22,37.1,0,NA,NA,"W",44,"ENE","WSW",24,19,11,8,1012.8,1008.6,8,8,27.2,36,"No",0,"No"
2020-11-09,"Uluru",23,38.9,0,NA,NA,"NNW",54,"NE","NW",13,26,16,14,1011.3,1006.9,8,7,28.2,37,"No",0,"No"
2020-11-10,"Uluru",24.2,41.9,0,NA,NA,"NNW",81,"WNW","NW",17,31,19,8,1007.3,1003.5,7,NA,34.4,41.1,"No",0,"No"
2020-11-11,"Uluru",23.5,38.4,0,NA,NA,"W",56,"SE","NW",15,20,18,8,1012.9,1008,NA,NA,27.1,36.7,"No",0,"No"
2020-11-12,"Uluru",16.3,38.5,0,NA,NA,"W",57,"E","WSW",24,31,11,6,1011.7,1006.6,NA,NA,28.3,36.6,"No",0,"No"
2020-11-13,"Uluru",19,39.4,0,NA,NA,"W",48,"E","SW",31,24,17,5,1009.4,1004,NA,NA,29.2,38.3,"No",0,"No"
2020-11-14,"Uluru",19.5,43.3,0,NA,NA,"NNW",54,"NE","NW",15,31,9,6,1005.7,1001.1,NA,NA,31.8,41.8,"No",0,"No"
2020-11-15,"Uluru",24.8,41.5,0,NA,NA,"NNW",94,"N","WNW",33,30,25,15,1006.9,1004.7,7,4,34.5,38.8,"No",1.4,"Yes"
2020-11-16,"Uluru",22.8,33.5,1.4,NA,NA,"SE",56,"SE","SE",30,26,33,17,1016.6,1013.9,NA,NA,25.3,32.6,"Yes",0,"No"
2020-11-17,"Uluru",21,36.6,0,NA,NA,"E",44,"E","ENE",31,20,16,11,1017,1012.5,NA,NA,27.2,35.1,"No",0,"No"
2020-11-18,"Uluru",20.1,39.3,0,NA,NA,"SSW",43,"NE","NNE",24,13,17,10,1013.8,1008.7,NA,NA,31,38.3,"No",0,"No"
2020-11-19,"Uluru",25.6,37.4,0,NA,NA,"SE",44,"SE","WSW",30,11,22,17,1013.1,1010.7,7,7,31.7,34.5,"No",0,"No"
2020-11-20,"Uluru",21.9,40.5,0,NA,NA,"NE",56,"ENE","NW",13,13,21,9,1012.4,1007.6,NA,4,32.5,38.7,"No",0,"No"
2020-11-21,"Uluru",22.4,39.5,0,NA,NA,"SSW",56,"NNW","NNE",13,19,30,16,1011.8,1006.7,NA,NA,32.1,38.6,"No",0,"No"
2020-11-22,"Uluru",26.7,39.3,0,NA,NA,"SSW",61,"ENE","W",4,33,30,22,1011.1,1007.2,6,7,32,35.7,"No",1.2,"Yes"
2020-11-23,"Uluru",24,36.4,1.2,NA,NA,"SSE",43,"SE","SE",22,22,37,15,1014,1010,7,NA,26.4,34.6,"Yes",0,"No"
2020-11-24,"Uluru",23.1,36.8,0,NA,NA,"E",39,"ESE","SSE",24,13,24,15,1012.6,1007.3,NA,NA,27.6,34.9,"No",0,"No"
2020-11-25,"Uluru",22.6,40.8,0,NA,NA,"SW",35,"ENE","WSW",24,6,15,11,1008.6,1004.2,NA,5,32.1,38.3,"No",0,"No"
2020-11-26,"Uluru",28.2,41.5,0,NA,NA,"WNW",39,"ENE","NW",24,20,10,11,1008.9,1005.2,8,1,33.9,39.7,"No",0,"No"
2020-11-27,"Uluru",22.7,43.2,0,NA,NA,"NE",52,"NE","N",15,13,10,8,1008.8,1004.2,NA,7,35.2,41.6,"No",0,"No"
2020-11-28,"Uluru",23,45.2,0,NA,NA,"SSW",54,"S","N",15,17,18,6,1005.4,1001.3,NA,NA,36.6,43.7,"No",0,"No"
2020-11-29,"Uluru",26.2,39.7,0,NA,NA,"SSE",43,"ESE","ESE",28,15,39,20,1009.1,1004.8,NA,NA,28.8,37.8,"No",0,"No"
2020-11-30,"Uluru",28.3,40.1,0,NA,NA,"W",59,"ENE","NW",20,41,24,21,1007.7,1003.6,8,5,31.7,37.9,"No",0,"No"
2020-12-01,"Uluru",24.7,34.5,0,NA,NA,"S",54,"SE","SSE",28,26,53,27,1012.4,1010,NA,NA,27.9,32.5,"No",0,"No"
2020-12-02,"Uluru",23.8,28.3,0,NA,NA,"ESE",54,"ESE","E",39,26,26,26,1015.2,1013.8,1,7,25.3,27,"No",0,"No"
2020-12-03,"Uluru",20.4,35.6,0,NA,NA,"ENE",37,"E","E",26,24,26,14,1015.6,1011.5,8,NA,24.7,34.6,"No",0,"No"
2020-12-04,"Uluru",21.7,42.6,0,NA,NA,"NW",54,"E","N",31,15,18,10,1011.5,1005,NA,NA,30.9,40.2,"No",0,"No"
2020-12-05,"Uluru",27,39.9,0,NA,NA,"S",56,"S","SW",39,15,35,22,1008.3,1004.6,NA,4,31.1,38.1,"No",0,"No"
2020-12-06,"Uluru",24.1,32.3,0,NA,NA,"SSE",41,"SE","NE",24,20,27,24,1011,1009.4,NA,2,27.2,31.5,"No",0,"No"
2020-12-07,"Uluru",20.1,33.5,0,NA,NA,"SE",43,"SE","NE",30,13,16,14,1014.6,1011.7,NA,NA,26.7,31.5,"No",0,"No"
2020-12-08,"Uluru",21.5,34.8,0,NA,NA,"ESE",44,"E","E",31,26,16,10,1016,1011.2,NA,NA,26.8,33.8,"No",0,"No"
2020-12-09,"Uluru",23.1,31.7,0,NA,NA,"NW",46,"ENE","NNE",28,6,15,11,1013,1010.1,8,7,27.8,31,"No",5.2,"Yes"
2020-12-10,"Uluru",17.5,22,5.2,NA,NA,"E",44,"ESE","E",13,30,94,84,1015,1013.2,8,8,17.6,19.5,"Yes",4.2,"Yes"
2020-12-11,"Uluru",17.5,28.8,4.2,NA,NA,"E",39,"E","ENE",30,22,64,37,1010.9,1007.9,7,8,21.9,28.2,"Yes",0,"No"
2020-12-12,"Uluru",21.9,32,0,NA,NA,"NNW",54,"NE","N",24,28,40,43,1006.8,1003.5,7,8,26.9,28.9,"No",0,"No"
2020-12-13,"Uluru",22.1,36.4,0,NA,NA,"WNW",39,"NNW","NNW",11,15,63,30,1006,1002.8,1,1,27.7,34.4,"No",0,"No"
2020-12-14,"Uluru",23.8,38.9,0,NA,NA,"SSE",50,"NNW","SSE",19,28,52,30,1006.1,1003.7,NA,8,30.6,34.3,"No",0.6,"No"
2020-12-15,"Uluru",25.8,37.8,0.6,NA,NA,"SSE",48,"SSE","E",20,30,47,30,1007.2,1003.9,NA,6,29.4,35.8,"No",0.4,"No"
2020-12-16,"Uluru",22.3,39.5,0.4,NA,NA,"NNE",54,"SE","NNE",22,6,48,17,1008.2,1003.3,7,NA,28,38.7,"No",0.2,"No"
2020-12-17,"Uluru",23.1,39.6,0.2,NA,NA,"SSE",50,"E","N",26,13,42,18,1006.5,1002.5,2,7,29.5,38.6,"No",0.8,"No"
2020-12-18,"Uluru",20.3,38.4,0.8,NA,NA,"ENE",59,"SE","ENE",24,22,53,23,1009.9,1004.6,7,5,24.4,36,"No",0,"No"
2020-12-19,"Uluru",24.1,40.7,0,NA,NA,"SW",61,"ESE","ENE",31,30,28,18,1009.4,1003.7,NA,NA,30.7,39.4,"No",6,"Yes"
2020-12-20,"Uluru",20.3,28.6,6,NA,NA,"ENE",50,"E","NNE",20,19,53,50,1008.1,1004.7,8,8,23.9,26.9,"Yes",0,"No"
2020-12-21,"Uluru",20.9,31.3,0,NA,NA,"SSE",50,"S","E",22,22,62,42,1005.9,1002.7,8,8,23.4,29.9,"No",0,"No"
2020-12-22,"Uluru",20.4,27.7,0,NA,NA,"SE",48,"SE","ESE",30,26,34,27,1009.9,1008.5,7,5,23,26.1,"No",0,"No"
2020-12-23,"Uluru",16.1,31.1,0,NA,NA,"ESE",56,"ESE","E",31,31,34,15,1013.4,1009.4,3,NA,23,30.8,"No",0,"No"
2020-12-24,"Uluru",16.8,32.3,0,NA,NA,"ENE",50,"E","E",30,31,36,30,1013.1,1009.5,NA,5,23.2,30.2,"No",0,"No"
2020-12-25,"Uluru",17.3,35.7,0,NA,NA,"ENE",48,"E","ENE",22,17,33,14,1013.1,1008.8,NA,NA,25.8,34.7,"No",0,"No"
2020-12-26,"Uluru",17.4,37.4,0,NA,NA,"ENE",44,"ENE","E",13,15,26,9,1011.9,1006.3,NA,NA,28.6,36.4,"No",0,"No"
2020-12-27,"Uluru",19.5,40.5,0,NA,NA,"S",48,"N","S",13,13,24,18,1007.4,1002.9,NA,5,32.5,37.2,"No",0,"No"
2020-12-28,"Uluru",22,34.6,0,NA,NA,"S",43,"SSE","E",22,15,43,19,1009.3,1006.1,4,3,23.6,34,"No",0,"No"
2020-12-29,"Uluru",19.1,35.5,0,NA,NA,"ESE",48,"ESE","E",31,17,17,13,1011.5,1007,NA,NA,24.8,33.2,"No",0,"No"
2020-12-30,"Uluru",18.3,36.9,0,NA,NA,"ENE",46,"ENE","SE",30,7,13,9,1010.8,1006.6,NA,NA,27.5,35.8,"No",0,"No"
2020-12-31,"Uluru",19.3,38.3,0,NA,NA,"E",41,"E","SSE",24,15,12,7,1010.2,1006.5,NA,NA,29.1,36.2,"No",0,"No"
2021-01-01,"Uluru",19.2,40,0,NA,NA,"ENE",39,"E","SSE",28,24,13,7,1009,1004.3,NA,NA,30.8,38,"No",0,"No"
2021-01-02,"Uluru",19.9,42.2,0,NA,NA,"SSE",61,"ENE","NW",26,11,12,8,1005.5,1001.5,NA,3,32.7,40.6,"No",0,"No"
2021-01-03,"Uluru",24.4,37.6,0,NA,NA,"SSE",67,"E","ENE",39,20,34,19,1006,1001.7,8,NA,27.6,35.8,"No",0,"No"
2021-01-04,"Uluru",20.7,34.4,0,NA,NA,"SSE",48,"ESE","SSW",22,13,39,25,1008.3,1004.1,NA,NA,25,32.2,"No",0,"No"
2021-01-05,"Uluru",22.4,31.4,0,NA,NA,"ESE",57,"SE","ESE",28,22,32,26,1011.1,1009.1,8,6,24.6,29.4,"No",0,"No"
2021-01-06,"Uluru",19.7,32.2,0,NA,NA,"ESE",48,"SE","SE",31,19,36,17,1015,1010.5,1,NA,22.3,30.6,"No",0,"No"
2021-01-07,"Uluru",19.9,34.3,0,NA,NA,"ESE",52,"ESE","ENE",33,20,21,9,1014.2,1010,NA,NA,25.7,33.7,"No",0,"No"
2021-01-08,"Uluru",19.2,36.2,0,NA,NA,"E",69,"E","SE",24,30,16,9,1014,1009.9,NA,NA,28.1,34.4,"No",0,"No"
2021-01-09,"Uluru",22,38.2,0,NA,NA,"ESE",44,"E","SE",30,22,18,13,1012.3,1007.9,NA,4,31.5,36.7,"No",0,"No"
2021-01-10,"Uluru",22.3,38.1,0,NA,NA,"ENE",44,"ENE","ESE",22,17,20,10,1011.2,1006.8,NA,NA,30.5,35.7,"No",0,"No"
2021-01-11,"Uluru",22.1,40.6,0,NA,NA,"SE",48,"NE","SE",22,9,23,10,1009.4,1005.5,NA,NA,32.3,38.5,"No",0,"No"
2021-01-12,"Uluru",23.9,41.9,0,NA,NA,"E",44,"ENE","ENE",15,30,17,9,1009.8,1005.4,NA,1,33.7,41,"No",0,"No"
2021-01-13,"Uluru",23.3,42.4,0,NA,NA,"SE",48,"NE","ESE",17,20,18,9,1009.5,1006.4,NA,NA,34.3,42,"No",0,"No"
2021-01-14,"Uluru",28.8,42.6,0,NA,NA,"SSE",48,"ESE","NNW",30,9,18,11,1010.7,1006.7,NA,2,34.8,41.7,"No",0,"No"
2021-01-15,"Uluru",27.2,35.3,0,NA,NA,"S",56,"ESE","SE",31,28,27,22,1010.7,1008.5,6,8,29.8,33.3,"No",0.4,"No"
2021-01-16,"Uluru",18,23.7,0.4,NA,NA,"SSE",44,"E","E",22,19,70,50,1012.4,1012,6,8,18.6,22.9,"No",0.8,"No"
2021-01-17,"Uluru",18,33.1,0.8,NA,NA,"SE",50,"ESE","SE",30,28,35,17,1014.6,1010.9,3,NA,23.1,31.3,"No",0.2,"No"
2021-01-18,"Uluru",17.7,35,0.2,NA,NA,"E",54,"ESE","ESE",24,28,16,8,1015.3,1010.5,NA,NA,26.2,32.3,"No",0,"No"
2021-01-19,"Uluru",18.9,36,0,NA,NA,"E",48,"E","ENE",35,22,20,10,1014.5,1009.7,NA,NA,28.3,34.2,"No",0,"No"
2021-01-20,"Uluru",21.2,38.4,0,NA,NA,"E",46,"E","SSW",35,9,13,7,1013,1008.4,NA,NA,30.3,37.5,"No",0,"No"
2021-01-21,"Uluru",21.7,40.4,0,NA,NA,"E",43,"E","NNE",33,13,10,8,1010.1,1006.1,NA,NA,32.4,38.3,"No",0,"No"
2021-01-22,"Uluru",23.9,41.9,0,NA,NA,"ENE",43,"NE","ESE",22,19,8,6,1008,1003.6,NA,NA,34.7,40.2,"No",0,"No"
2021-01-23,"Uluru",24.9,39.4,0,NA,NA,"NW",70,"NE","N",26,24,11,19,1003.3,1000.6,3,1,34.8,38.3,"No",13.6,"Yes"
2021-01-24,"Uluru",21.4,36.5,13.6,NA,NA,"N",56,"NNE","NNW",35,35,78,42,1002.9,997.6,8,3,24.6,33.9,"Yes",0,"No"
2021-01-25,"Uluru",24.6,39.6,0,NA,NA,"NW",44,"NW","WNW",28,24,55,21,1001.1,998.4,NA,1,29.7,38.2,"No",0,"No"
2021-01-26,"Uluru",27.5,38.3,0,NA,NA,"NNW",46,"SW","SSW",4,30,46,51,1001.5,999.1,6,2,31.3,32.1,"No",3.4,"Yes"
2021-01-27,"Uluru",23.5,30.1,3.4,NA,NA,"ESE",39,"ESE","ESE",22,26,79,68,1005.9,1002.4,8,7,24.8,27.6,"Yes",0.8,"No"
2021-01-28,"Uluru",23.8,35.4,0.8,NA,NA,"E",37,"ENE","WNW",26,9,59,37,1006.1,1002.2,1,2,27,33.7,"No",0,"No"
2021-01-29,"Uluru",26.9,35.9,0,NA,NA,"ESE",46,"SE","SE",20,28,40,34,1005.9,1003.1,8,1,29.7,33.4,"No",0,"No"
2021-01-30,"Uluru",26,37.1,0,NA,NA,"E",54,"ESE","E",28,31,44,30,1007,1004.4,8,2,28.1,35,"No",0,"No"
2021-01-31,"Uluru",27.4,38.6,0,NA,NA,"NE",48,"ENE","ENE",30,19,25,18,1007.9,1003.8,7,5,29.9,36.9,"No",0,"No"
2021-02-01,"Uluru",27.9,37.2,0,NA,NA,"SE",52,"ESE","ESE",31,28,26,19,1008.9,1006.3,7,8,29.4,35.8,"No",0,"No"
2021-02-02,"Uluru",24.6,36.7,0,NA,NA,"E",59,"E","ENE",30,24,32,21,1010.5,1006.5,NA,NA,27.2,35.7,"No",0,"No"
2021-02-03,"Uluru",23.6,39.4,0,NA,NA,"ENE",46,"ENE","SSE",35,9,23,15,1007.1,1001.4,NA,NA,29,38.3,"No",0,"No"
2021-02-04,"Uluru",28.1,35.2,0,NA,NA,"W",61,"SW","W",19,44,22,71,1001.2,1000.3,7,8,30.4,26.5,"No",4.6,"Yes"
2021-02-05,"Uluru",18.2,28.3,4.6,NA,NA,"S",41,"S","SSE",20,13,61,47,1005.8,1003.7,8,8,19.9,25.2,"Yes",0,"No"
2021-02-06,"Uluru",18.2,33.7,0,NA,NA,"E",41,"ESE","E",28,13,28,21,1007.6,1003.4,NA,NA,23.5,31.8,"No",0,"No"
2021-02-07,"Uluru",21,36.8,0,NA,NA,"E",43,"E","SE",33,20,28,18,1006.9,1003.2,NA,NA,27.3,34.9,"No",0,"No"
2021-02-08,"Uluru",21.1,38.5,0,NA,NA,"NE",56,"E","ESE",31,15,24,14,1006.3,1001.7,NA,NA,28.9,36.8,"No",0,"No"
2021-02-09,"Uluru",28.6,40.9,0,NA,NA,"NE",52,"ENE","NE",35,20,20,19,1005,1000.4,NA,3,32.8,39.2,"No",0,"No"
2021-02-10,"Uluru",28.3,39.1,0,NA,NA,"NNE",44,"NNE","NNE",15,26,53,31,1005.1,1001,NA,8,30.8,37.5,"No",0,"No"
2021-02-11,"Uluru",28.9,37.7,0,NA,NA,"NW",69,"N","NE",13,13,52,40,1003.9,999.7,1,4,30.5,34.8,"No",6.4,"Yes"
2021-02-12,"Uluru",23.9,26.7,6.4,NA,NA,"SSW",39,"NNW","SSE",9,24,96,73,1003.9,1003.4,8,8,25.3,25.8,"Yes",27.8,"Yes"
2021-02-13,"Uluru",16,26.9,27.8,NA,NA,"ESE",48,"ESE","ESE",28,26,80,58,1011,1008.8,8,8,17.8,24.5,"Yes",0,"No"
2021-02-14,"Uluru",17.6,33.1,0,NA,NA,"ENE",41,"E","E",30,20,49,35,1011.4,1007.9,8,4,25,31.5,"No",0,"No"
2021-02-15,"Uluru",23.4,36.2,0,NA,NA,"ENE",48,"E","ESE",30,19,25,15,1010.8,1007.6,NA,NA,28.3,35.2,"No",0,"No"
2021-02-16,"Uluru",21,37.2,0,NA,NA,"E",39,"E","SE",22,17,20,9,1010.1,1006.5,NA,NA,28.6,34.9,"No",0,"No"
2021-02-17,"Uluru",22.5,39.4,0,NA,NA,"ENE",43,"E","E",24,24,23,15,1008.9,1004.9,NA,NA,30.9,37.5,"No",0,"No"
2021-02-18,"Uluru",26.5,40.3,0,NA,NA,"NE",28,"SE","ENE",7,17,41,19,1007.4,1003.4,1,6,30,39,"No",0,"No"
2021-02-19,"Uluru",28,39.1,0,NA,NA,"SE",65,"NNW","NE",22,24,29,28,1006.2,1004.7,3,8,34.6,36.6,"No",0.2,"No"
2021-02-20,"Uluru",23.5,39.5,0.2,NA,NA,"S",48,"SE","N",17,7,37,20,1008.7,1005,NA,6,30.1,37.7,"No",0.2,"No"
2021-02-21,"Uluru",26.3,40.7,0.2,NA,NA,"ESE",43,"SSE","SSE",24,13,36,17,1009.6,1005.2,3,NA,29.4,39.3,"No",0,"No"
2021-02-22,"Uluru",25.3,37.4,0,NA,NA,"SSE",44,"SE","SSE",26,17,31,21,1011.6,1008.5,NA,NA,28.5,36,"No",0,"No"
2021-02-23,"Uluru",23,33.9,0,NA,NA,"ESE",43,"ESE","SE",30,13,31,20,1013.7,1010.6,NA,NA,25.6,32.3,"No",0,"No"
2021-02-24,"Uluru",19.7,33,0,NA,NA,"ESE",41,"E","SSE",28,17,23,13,1012.7,1008.5,NA,NA,24.9,31.7,"No",0,"No"
2021-02-25,"Uluru",16.9,33.4,0,NA,NA,"SSE",46,"ENE","SSE",22,19,17,11,1010.9,1007.2,NA,NA,25,31.8,"No",0,"No"
2021-02-26,"Uluru",17.4,34.9,0,NA,NA,"NE",41,"ENE","N",28,6,16,9,1007.7,1003.9,NA,NA,25.6,33.8,"No",0,"No"
2021-02-27,"Uluru",18.8,37.3,0,NA,NA,"NNW",44,"ENE","WSW",15,22,15,9,1006.9,1003.2,NA,NA,27.2,37,"No",0,"No"
2021-02-28,"Uluru",19.3,38.9,0,NA,NA,"N",44,"NNE","NW",17,11,16,9,1008.1,1005,NA,NA,29.1,37.6,"No",0,"No"
2021-03-01,"Uluru",20.2,40.5,0,NA,NA,"N",33,"NE","NNW",9,11,19,11,1008.8,1005.9,NA,NA,29.8,38.6,"No",0,"No"
2021-03-02,"Uluru",20.7,40.9,0,NA,NA,"SSW",52,"SE","N",6,22,16,9,1009.3,1006.2,NA,NA,31.6,39.1,"No",0,"No"
2021-03-03,"Uluru",23.4,41.5,0,NA,NA,"ESE",44,"SE","NE",28,6,28,13,1010.1,1006.2,NA,2,30,39,"No",0,"No"
2021-03-04,"Uluru",29.9,40.6,0,NA,NA,"ENE",50,"E","NE",39,17,20,12,1010.6,1006.9,NA,NA,31.4,38.3,"No",0,"No"
2021-03-05,"Uluru",26.4,38.3,0,NA,NA,"ENE",39,"E","SE",22,19,16,12,1011.2,1007.4,8,8,28.1,36.8,"No",0,"No"
2021-03-06,"Uluru",21.6,39.7,0,NA,NA,"SSW",61,"E","N",9,15,15,11,1009,1003.8,8,NA,28.5,38.1,"No",0,"No"
2021-03-07,"Uluru",22.6,36,0,NA,NA,"W",56,"E","SSE",9,9,45,29,1006.7,1002.1,NA,1,28.4,34.4,"No",1.4,"Yes"
2021-03-08,"Uluru",20.8,35.7,1.4,NA,NA,"SSE",39,"SE","SSW",20,15,42,21,1008.4,1005.7,NA,5,25.2,33.9,"Yes",0,"No"
2021-03-09,"Uluru",20.2,36.3,0,NA,NA,"SE",37,"SE","N",22,13,41,23,1011.7,1007.4,NA,NA,24.7,34.1,"No",0,"No"
2021-03-10,"Uluru",21.2,38.5,0,NA,NA,"NE",44,"E","WNW",17,17,32,29,1012.4,1007.3,NA,2,28.3,37,"No",1.2,"Yes"
